index,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,label
35544,1,1,15,-1,-3,11,23,5,0.681641,-0.54248,0.489746,-0.3125,-1.5,-0.375,65,46,127,F
35476,1,2,-13,1,7,17,29,6,0.677734,-0.544922,0.498047,0.4375,-2.125,0.6875,65,46,126,F
35527,1,2,-13,1,7,17,29,6,0.677734,-0.544922,0.498047,0.4375,-2.125,0.6875,65,46,126,F
53801,1,2,-2,2,-5,-2,-1,0,0.949219,-0.212402,0.17627,5.0625,-1.0,1.0,63,15,162,X
53903,1,2,-2,2,-5,-2,-1,0,0.949219,-0.212402,0.17627,5.0625,-1.0,1.0,63,15,162,X
53779,1,2,1,-4,-3,-4,8,12,0.953125,-0.194824,0.169922,11.5,-1.4375,2.25,63,15,162,X
53881,1,2,1,-4,-3,-4,8,12,0.953125,-0.194824,0.169922,11.5,-1.4375,2.25,63,15,162,X
53758,1,2,1,-2,7,4,-5,0,0.937012,-0.220215,0.221191,4.375,-6.125,-10.1875,63,16,161,X
53860,1,2,1,-2,7,4,-5,0,0.937012,-0.220215,0.221191,4.375,-6.125,-10.1875,63,16,161,X
35991,1,2,1,3,6,4,30,15,0.729004,-0.293945,0.617188,-0.1875,-3.1875,-0.375,77,41,116,H
36042,1,2,1,3,6,4,30,15,0.729004,-0.293945,0.617188,-0.1875,-3.1875,-0.375,77,41,116,H
30184,1,2,7,9,-3,2,-37,63,0.815918,-0.371582,0.421875,-0.0625,-0.125,-0.625,69,34,99,L
30235,1,2,7,9,-3,2,-37,63,0.815918,-0.371582,0.421875,-0.0625,-0.125,-0.625,69,34,99,L
51041,1,2,8,8,3,-3,-13,0,0.833496,-0.40332,0.362305,-6.5,-2.125,-1.4375,65,33,15,N
51245,1,2,8,8,3,-3,-13,0,0.833496,-0.40332,0.362305,-6.5,-2.125,-1.4375,65,33,15,N
34428,1,2,16,-1,5,-4,-18,3,0.791504,-0.242676,0.537109,4.4375,1.4375,-3.8125,77,35,90,B
34479,1,2,16,-1,5,-4,-18,3,0.791504,-0.242676,0.537109,4.4375,1.4375,-3.8125,77,35,90,B
40960,1,2,45,42,5,-40,-7,-3,0.647949,-0.584961,0.475098,3.875,-5.75,-21.6875,64,50,149,B
41215,1,2,45,42,5,-40,-7,-3,0.647949,-0.584961,0.475098,3.875,-5.75,-21.6875,64,50,149,B
53787,1,3,4,7,3,8,-3,-1,0.95166,-0.256348,0.189453,1.1875,-1.75,-2.625,63,15,162,X
53889,1,3,4,7,3,8,-3,-1,0.95166,-0.256348,0.189453,1.1875,-1.75,-2.625,63,15,162,X
7177,1,3,66,6,3,-1,1,5,0.466797,-0.625977,0.651367,0.625,-1.1875,0.0,68,62,4,Q
58789,1,3,66,6,3,-1,1,5,0.466797,-0.625977,0.651367,0.625,-1.1875,0.0,68,62,4,Q
53802,1,4,2,2,2,-5,-1,5,0.945312,-0.214844,0.174805,-4.8125,-1.6875,-1.3125,63,15,162,X
53904,1,4,2,2,2,-5,-1,5,0.945312,-0.214844,0.174805,-4.8125,-1.6875,-1.3125,63,15,162,X
41780,1,4,38,46,8,8,15,-6,0.752441,-0.499023,0.411133,7.5,-7.5625,-4.25,65,42,143,E
42035,1,4,38,46,8,8,15,-6,0.752441,-0.499023,0.411133,7.5,-7.5625,-4.25,65,42,143,E
34463,1,6,9,16,7,14,11,9,0.815918,-0.194336,0.515625,0.3125,-0.9375,0.125,79,32,90,B
34514,1,6,9,16,7,14,11,9,0.815918,-0.194336,0.515625,0.3125,-0.9375,0.125,79,32,90,B
51046,1,6,13,6,3,3,5,49,0.812988,-0.391602,0.370117,-0.6875,-2.3125,0.4375,65,33,16,N
51250,1,6,13,6,3,3,5,49,0.812988,-0.391602,0.370117,-0.6875,-2.3125,0.4375,65,33,16,N
7079,1,8,13,9,-3,-37,-8,15,0.478516,-0.61377,0.660645,-0.375,-0.1875,0.4375,68,62,3,Q
58691,1,8,13,9,-3,-37,-8,15,0.478516,-0.61377,0.660645,-0.375,-0.1875,0.4375,68,62,3,Q
40998,1,9,-9,-1,0,-7,-9,6,0.733398,-0.521484,0.466797,0.875,-0.75,0.625,65,43,148,B
41253,1,9,-9,-1,0,-7,-9,6,0.733398,-0.521484,0.466797,0.875,-0.75,0.625,65,43,148,B
51027,1,9,9,0,1,4,2,-2,0.813965,-0.437012,0.390137,0.5,-2.625,-0.5,65,34,16,N
51231,1,9,9,0,1,4,2,-2,0.813965,-0.437012,0.390137,0.5,-2.625,-0.5,65,34,16,N
50671,1,11,18,4,0,-4,2,17,0.836914,-0.374512,0.301758,-4.4375,-0.375,2.75,63,31,176,L
50722,1,11,18,4,0,-4,2,17,0.836914,-0.374512,0.301758,-4.4375,-0.375,2.75,63,31,176,L
7028,1,20,28,-6,-3,18,6,10,0.489258,-0.621582,0.660156,0.9375,0.6875,2.8125,68,61,3,Q
58640,1,20,28,-6,-3,18,6,10,0.489258,-0.621582,0.660156,0.9375,0.6875,2.8125,68,61,3,Q
7059,2,-66,-37,10,1,9,1,8,0.481934,-0.60791,0.66748,1.125,-0.4375,0.625,68,62,3,Q
58671,2,-66,-37,10,1,9,1,8,0.481934,-0.60791,0.66748,1.125,-0.4375,0.625,68,62,3,Q
6971,2,-37,24,-5,-2,27,5,-5,0.482422,-0.614258,0.653809,-0.375,0.0,0.0,68,61,3,Q
58583,2,-37,24,-5,-2,27,5,-5,0.482422,-0.614258,0.653809,-0.375,0.0,0.0,68,61,3,Q
7170,2,-24,-6,12,3,13,7,53,0.459961,-0.618652,0.659668,-1.8125,2.0625,1.4375,68,62,4,Q
58782,2,-24,-6,12,3,13,7,53,0.459961,-0.618652,0.659668,-1.8125,2.0625,1.4375,68,62,4,Q
7184,2,-19,-15,7,5,11,3,8,0.433594,-0.626953,0.668457,-4.0,4.0625,4.875,68,63,4,Q
58796,2,-19,-15,7,5,11,3,8,0.433594,-0.626953,0.668457,-4.0,4.0625,4.875,68,63,4,Q
51011,2,-12,-10,-23,-13,-32,4,-12,0.819824,-0.437012,0.453613,-8.8125,11.0625,-1.8125,67,32,14,N
51215,2,-12,-10,-23,-13,-32,4,-12,0.819824,-0.437012,0.453613,-8.8125,11.0625,-1.8125,67,32,14,N
41869,2,-8,-34,-46,-30,-3,-23,18,0.742188,-0.501953,0.45459,-1.0625,-0.375,-0.0625,66,42,143,E
42124,2,-8,-34,-46,-30,-3,-23,18,0.742188,-0.501953,0.45459,-1.0625,-0.375,-0.0625,66,42,143,E
53734,2,-5,-6,-18,-4,5,10,4,0.939453,-0.191406,0.17627,-1.6875,-0.6875,-1.3125,63,15,160,X
53836,2,-5,-6,-18,-4,5,10,4,0.939453,-0.191406,0.17627,-1.6875,-0.6875,-1.3125,63,15,160,X
53759,2,-4,-22,-4,-7,-12,-6,12,0.953125,-0.169922,0.136719,10.0625,-3.3125,-3.0,64,15,161,X
53861,2,-4,-22,-4,-7,-12,-6,12,0.953125,-0.169922,0.136719,10.0625,-3.3125,-3.0,64,15,161,X
50645,2,-3,-2,-2,-2,-5,-2,-1,0.842773,-0.428223,0.326172,1.0,-1.75,-1.1875,63,31,177,L
50696,2,-3,-2,-2,-2,-5,-2,-1,0.842773,-0.428223,0.326172,1.0,-1.75,-1.1875,63,31,177,L
50691,2,-3,2,-5,-1,2,51,30,0.842285,-0.427734,0.347168,8.5625,-2.375,2.4375,63,31,177,L
50742,2,-3,2,-5,-1,2,51,30,0.842285,-0.427734,0.347168,8.5625,-2.375,2.4375,63,31,177,L
48573,2,-3,6,4,1,15,21,1,0.942871,-0.15918,0.189453,3.125,-2.0,1.3125,67,14,49,D
48624,2,-3,6,4,1,15,21,1,0.942871,-0.15918,0.189453,3.125,-2.0,1.3125,67,14,49,D
35457,2,-2,-9,-2,-8,-19,-15,-3,0.665039,-0.520996,0.510254,-1.0,-0.1875,-1.5625,66,46,125,F
35508,2,-2,-9,-2,-8,-19,-15,-3,0.665039,-0.520996,0.510254,-1.0,-0.1875,-1.5625,66,46,125,F
53744,2,-2,-3,-6,4,-21,11,8,0.945312,-0.225586,0.185059,-1.875,-0.625,-2.125,63,16,160,X
53846,2,-2,-3,-6,4,-21,11,8,0.945312,-0.225586,0.185059,-1.875,-0.625,-2.125,63,16,160,X
48562,2,-1,-12,8,2,1,1,0,0.957031,-0.175781,0.203125,-8.5625,-2.9375,-7.9375,67,14,50,D
48613,2,-1,-12,8,2,1,1,0,0.957031,-0.175781,0.203125,-8.5625,-2.9375,-7.9375,67,14,50,D
53732,2,-1,-9,-3,1,-7,1,10,0.961426,-0.19873,0.137695,6.3125,-1.375,2.25,63,16,160,X
53834,2,-1,-9,-3,1,-7,1,10,0.961426,-0.19873,0.137695,6.3125,-1.375,2.25,63,16,160,X
50647,2,-1,-1,-3,-14,-13,-2,0,0.833496,-0.430176,0.336914,-0.5,-1.75,-0.3125,63,31,177,L
50698,2,-1,-1,-3,-14,-13,-2,0,0.833496,-0.430176,0.336914,-0.5,-1.75,-0.3125,63,31,177,L
48579,2,-1,6,-8,2,40,30,7,0.945312,-0.17041,0.206543,1.875,-2.6875,-1.0625,67,14,49,D
48630,2,-1,6,-8,2,40,30,7,0.945312,-0.17041,0.206543,1.875,-2.6875,-1.0625,67,14,49,D
50655,2,0,-6,-2,-7,-13,-6,9,0.824219,-0.372559,0.336914,-5.75,-5.8125,-13.0,63,32,176,L
50706,2,0,-6,-2,-7,-13,-6,9,0.824219,-0.372559,0.336914,-5.75,-5.8125,-13.0,63,32,176,L
51013,2,0,-1,9,19,10,4,-1,0.794434,-0.36084,0.405762,-0.3125,-11.875,0.5,67,33,14,N
51217,2,0,-1,9,19,10,4,-1,0.794434,-0.36084,0.405762,-0.3125,-11.875,0.5,67,33,14,N
51000,2,0,0,-2,-12,-13,-7,6,0.806152,-0.383789,0.412109,-1.0,-3.5,-2.4375,67,33,15,N
51204,2,0,0,-2,-12,-13,-7,6,0.806152,-0.383789,0.412109,-1.0,-3.5,-2.4375,67,33,15,N
35998,2,0,1,4,7,17,19,11,0.723145,-0.282227,0.618164,0.625,-1.5625,0.1875,77,41,116,H
36049,2,0,1,4,7,17,19,11,0.723145,-0.282227,0.618164,0.625,-1.5625,0.1875,77,41,116,H
53795,2,0,5,-3,-2,-1,1,2,0.950684,-0.226562,0.171387,-3.8125,-0.8125,-1.0625,63,15,163,X
53897,2,0,5,-3,-2,-1,1,2,0.950684,-0.226562,0.171387,-3.8125,-0.8125,-1.0625,63,15,163,X
48560,2,1,1,2,12,17,15,-1,0.943359,-0.182129,0.23291,-0.6875,-0.875,2.6875,67,15,50,D
48611,2,1,1,2,12,17,15,-1,0.943359,-0.182129,0.23291,-0.6875,-0.875,2.6875,67,15,50,D
35486,2,1,1,3,1,-2,-5,4,0.672363,-0.54541,0.489746,0.5,-2.5,-0.375,65,46,127,F
35537,2,1,1,3,1,-2,-5,4,0.672363,-0.54541,0.489746,0.5,-2.5,-0.375,65,46,127,F
25648,2,1,6,0,-1,2,-2,1,-0.846191,0.402344,0.428223,-0.1875,-1.625,0.0,110,144,36,T
25649,2,1,6,0,-1,2,-2,1,-0.846191,0.402344,0.428223,-0.1875,-1.625,0.0,110,144,36,T
25650,2,1,6,0,-1,2,-2,1,-0.846191,0.402344,0.428223,-0.1875,-1.625,0.0,110,144,36,T
25651,2,1,6,0,-1,2,-2,1,-0.846191,0.402344,0.428223,-0.1875,-1.625,0.0,110,144,36,T
25652,2,1,6,0,-1,2,-2,1,-0.846191,0.402344,0.428223,-0.1875,-1.625,0.0,110,144,36,T
35488,2,1,7,2,11,37,48,9,0.680176,-0.543457,0.48584,0.125,-1.5625,-0.125,65,46,127,F
35539,2,1,7,2,11,37,48,9,0.680176,-0.543457,0.48584,0.125,-1.5625,-0.125,65,46,127,F
48591,2,1,16,8,-3,-29,20,6,0.949219,-0.171387,0.188965,-4.125,-1.4375,-1.5625,68,14,49,D
48642,2,1,16,8,-3,-29,20,6,0.949219,-0.171387,0.188965,-4.125,-1.4375,-1.5625,68,14,49,D
51026,2,2,-9,1,15,23,2,-9,0.818848,-0.425781,0.398926,-2.9375,0.625,0.6875,65,34,16,N
51230,2,2,-9,1,15,23,2,-9,0.818848,-0.425781,0.398926,-2.9375,0.625,0.6875,65,34,16,N
53769,2,2,-5,-11,-3,4,-2,-4,0.920898,-0.216797,0.200684,-6.6875,-1.1875,-1.75,63,15,161,X
53871,2,2,-5,-11,-3,4,-2,-4,0.920898,-0.216797,0.200684,-6.6875,-1.1875,-1.75,63,15,161,X
35466,2,2,0,2,-1,37,28,4,0.67627,-0.541992,0.489746,-0.375,-0.375,-0.9375,65,45,126,F
35517,2,2,0,2,-1,37,28,4,0.67627,-0.541992,0.489746,-0.375,-0.375,-0.9375,65,45,126,F
48594,2,2,4,-1,-3,16,-11,2,0.941406,-0.231934,0.218262,-7.4375,-1.9375,-5.625,67,15,50,D
48645,2,2,4,-1,-3,16,-11,2,0.941406,-0.231934,0.218262,-7.4375,-1.9375,-5.625,67,15,50,D
51025,2,2,5,4,-3,4,8,-5,0.813477,-0.441406,0.405273,-3.9375,1.3125,0.4375,65,34,16,N
51229,2,2,5,4,-3,4,8,-5,0.813477,-0.441406,0.405273,-3.9375,1.3125,0.4375,65,34,16,N
53797,2,3,4,-2,5,2,7,-3,0.951172,-0.229492,0.174316,2.3125,-1.25,-1.125,63,15,162,X
53899,2,3,4,-2,5,2,7,-3,0.951172,-0.229492,0.174316,2.3125,-1.25,-1.125,63,15,162,X
50692,2,3,6,1,-1,0,-8,2,0.853516,-0.446289,0.32959,-2.375,-1.5,0.0,63,31,177,L
50743,2,3,6,1,-1,0,-8,2,0.853516,-0.446289,0.32959,-2.375,-1.5,0.0,63,31,177,L
35459,2,4,1,-3,-12,-23,-11,3,0.676758,-0.520996,0.502441,0.0,-7.4375,-0.125,66,45,125,F
35510,2,4,1,-3,-12,-23,-11,3,0.676758,-0.520996,0.502441,0.0,-7.4375,-0.125,66,45,125,F
35958,2,4,2,0,-4,-7,-22,-6,0.677734,-0.27002,0.680664,13.4375,-15.25,14.6875,79,45,111,H
36009,2,4,2,0,-4,-7,-22,-6,0.677734,-0.27002,0.680664,13.4375,-15.25,14.6875,79,45,111,H
34430,2,4,5,9,11,45,91,18,0.786621,-0.230957,0.552246,7.0,-7.4375,-2.3125,77,35,90,B
34481,2,4,5,9,11,45,91,18,0.786621,-0.230957,0.552246,7.0,-7.4375,-2.3125,77,35,90,B
40962,2,4,15,17,9,17,16,9,0.720703,-0.552734,0.413086,-2.0,-6.25,-10.875,65,48,149,B
41217,2,4,15,17,9,17,16,9,0.720703,-0.552734,0.413086,-2.0,-6.25,-10.875,65,48,149,B
41775,2,5,-2,-25,1,-2,19,1,0.63916,-0.632324,0.522461,-0.3125,-15.0625,-28.125,65,46,143,E
42030,2,5,-2,-25,1,-2,19,1,0.63916,-0.632324,0.522461,-0.3125,-15.0625,-28.125,65,46,143,E
7140,2,7,2,1,-1,-15,-6,-6,0.429688,-0.621582,0.688965,0.25,-0.125,0.125,68,65,3,Q
58752,2,7,2,1,-1,-15,-6,-6,0.429688,-0.621582,0.688965,0.25,-0.125,0.125,68,65,3,Q
35975,2,8,-4,-2,-3,1,-6,2,0.726562,-0.276855,0.60791,-0.25,-1.1875,2.125,77,41,115,H
36026,2,8,-4,-2,-3,1,-6,2,0.726562,-0.276855,0.60791,-0.25,-1.1875,2.125,77,41,115,H
7173,2,10,24,-15,-7,-4,-2,18,0.468262,-0.640137,0.665039,-0.3125,-2.3125,1.375,68,62,4,Q
58785,2,10,24,-15,-7,-4,-2,18,0.468262,-0.640137,0.665039,-0.3125,-2.3125,1.375,68,62,4,Q
51009,2,12,7,-9,3,-3,7,34,0.824707,-0.394531,0.397461,-26.3125,10.5625,-9.3125,67,31,15,N
51213,2,12,7,-9,3,-3,7,34,0.824707,-0.394531,0.397461,-26.3125,10.5625,-9.3125,67,31,15,N
30168,2,13,-4,-6,-1,-7,28,-34,0.818848,-0.379883,0.444336,-2.4375,0.3125,0.25,69,34,99,L
30219,2,13,-4,-6,-1,-7,28,-34,0.818848,-0.379883,0.444336,-2.4375,0.3125,0.25,69,34,99,L
7190,2,15,8,-6,2,1,4,-1,0.489746,-0.611816,0.662109,3.3125,3.75,-2.875,68,61,4,Q
58802,2,15,8,-6,2,1,4,-1,0.489746,-0.611816,0.662109,3.3125,3.75,-2.875,68,61,4,Q
40989,2,18,16,8,-6,-15,-26,-4,0.729004,-0.510742,0.472656,-1.8125,0.3125,-1.3125,65,43,148,B
41244,2,18,16,8,-6,-15,-26,-4,0.729004,-0.510742,0.472656,-1.8125,0.3125,-1.3125,65,43,148,B
7007,3,-23,-16,15,4,27,17,-28,0.477051,-0.618652,0.651855,0.25,0.3125,-1.3125,67,62,3,Q
58619,3,-23,-16,15,4,27,17,-28,0.477051,-0.618652,0.651855,0.25,0.3125,-1.3125,67,62,3,Q
50421,3,-16,-7,-2,-6,-21,-6,-3,0.864258,-0.303711,0.388672,6.25,-1.375,1.75,70,28,164,K
50472,3,-16,-7,-2,-6,-21,-6,-3,0.864258,-0.303711,0.388672,6.25,-1.375,1.75,70,28,164,K
6999,3,-10,2,-15,6,41,18,4,0.484863,-0.64209,0.646973,-1.1875,-2.4375,5.1875,68,61,3,Q
58611,3,-10,2,-15,6,41,18,4,0.484863,-0.64209,0.646973,-1.1875,-2.4375,5.1875,68,61,3,Q
50432,3,-8,44,-1,1,-6,1,5,0.865723,-0.317871,0.403809,-0.1875,-2.0625,-0.4375,70,28,164,K
50483,3,-8,44,-1,1,-6,1,5,0.865723,-0.317871,0.403809,-0.1875,-2.0625,-0.4375,70,28,164,K
40974,3,-4,-16,-11,-4,-20,-80,0,0.71875,-0.517578,0.462402,-0.5625,-0.875,-0.375,65,43,148,B
41229,3,-4,-16,-11,-4,-20,-80,0,0.71875,-0.517578,0.462402,-0.5625,-0.875,-0.375,65,43,148,B
50414,3,-2,-27,6,-6,-4,-6,1,0.870605,-0.329102,0.378906,1.1875,-0.8125,-0.3125,70,28,164,K
50465,3,-2,-27,6,-6,-4,-6,1,0.870605,-0.329102,0.378906,1.1875,-0.8125,-0.3125,70,28,164,K
4784,3,-2,-18,-22,-9,1,4,1,0.83252,-0.398926,0.383789,1.25,-2.0625,0.875,67,33,34,S
4886,3,-2,-18,-22,-9,1,4,1,0.83252,-0.398926,0.383789,1.25,-2.0625,0.875,67,33,34,S
34434,3,-2,-7,-10,-4,-32,-11,10,0.813477,-0.199219,0.521973,6.5,-6.3125,-1.4375,78,33,89,B
34485,3,-2,-7,-10,-4,-32,-11,10,0.813477,-0.199219,0.521973,6.5,-6.3125,-1.4375,78,33,89,B
50693,3,-1,-7,5,2,0,-17,2,0.833496,-0.411621,0.333984,4.5625,-1.75,-0.75,63,31,177,L
50744,3,-1,-7,5,2,0,-17,2,0.833496,-0.411621,0.333984,4.5625,-1.75,-0.75,63,31,177,L
53776,3,-1,-4,-4,2,8,1,1,0.933594,-0.246094,0.200684,-9.0,-3.125,-6.25,62,16,163,X
53878,3,-1,-4,-4,2,8,1,1,0.933594,-0.246094,0.200684,-9.0,-3.125,-6.25,62,16,163,X
50687,3,-1,0,3,-5,-8,-2,13,0.834961,-0.415527,0.334961,7.375,-2.25,-0.0625,63,31,176,L
50738,3,-1,0,3,-5,-8,-2,13,0.834961,-0.415527,0.334961,7.375,-2.25,-0.0625,63,31,176,L
50674,3,-1,1,-8,-3,2,-4,-1,0.830078,-0.426758,0.314941,-3.0,-1.5,1.625,63,31,176,L
50725,3,-1,1,-8,-3,2,-4,-1,0.830078,-0.426758,0.314941,-3.0,-1.5,1.625,63,31,176,L
53793,3,-1,2,3,-3,6,-9,-8,0.944336,-0.235352,0.186523,-6.5625,-2.6875,-3.0625,63,15,162,X
53895,3,-1,2,3,-3,6,-9,-8,0.944336,-0.235352,0.186523,-6.5625,-2.6875,-3.0625,63,15,162,X
35487,3,0,-12,-3,5,28,15,5,0.680176,-0.541016,0.487305,0.25,-2.0625,0.0625,65,46,127,F
35538,3,0,-12,-3,5,28,15,5,0.680176,-0.541016,0.487305,0.25,-2.0625,0.0625,65,46,127,F
4773,3,0,4,1,-2,1,-9,-5,0.834473,-0.419922,0.38916,5.75,-0.625,-0.125,67,33,34,S
4875,3,0,4,1,-2,1,-9,-5,0.834473,-0.419922,0.38916,5.75,-0.625,-0.125,67,33,34,S
53711,3,1,-10,-10,-1,-18,-3,-3,0.918945,-0.265625,0.235352,-12.5625,0.5,-1.75,63,16,160,X
53813,3,1,-10,-10,-1,-18,-3,-3,0.918945,-0.265625,0.235352,-12.5625,0.5,-1.75,63,16,160,X
35479,3,1,1,-2,-3,-5,2,8,0.672363,-0.541992,0.497559,0.8125,-2.0625,1.25,65,46,126,F
35530,3,1,1,-2,-3,-5,2,8,0.672363,-0.541992,0.497559,0.8125,-2.0625,1.25,65,46,126,F
35453,3,2,0,2,-9,-4,-4,9,0.650879,-0.583984,0.476562,2.8125,-7.6875,-6.75,65,47,125,F
35504,3,2,0,2,-9,-4,-4,9,0.650879,-0.583984,0.476562,2.8125,-7.6875,-6.75,65,47,125,F
35463,3,2,6,7,10,7,19,5,0.686035,-0.526855,0.50293,0.625,1.0625,4.0625,65,45,125,F
35514,3,2,6,7,10,7,19,5,0.686035,-0.526855,0.50293,0.625,1.0625,4.0625,65,45,125,F
53781,3,2,9,6,5,4,0,4,0.959961,-0.21875,0.15918,12.4375,-1.1875,3.5,63,15,162,X
53883,3,2,9,6,5,4,0,4,0.959961,-0.21875,0.15918,12.4375,-1.1875,3.5,63,15,162,X
41776,3,2,10,-7,3,11,86,8,0.757324,-0.480469,0.435547,-7.875,-7.375,-12.5,65,45,143,E
42031,3,2,10,-7,3,11,86,8,0.757324,-0.480469,0.435547,-7.875,-7.375,-12.5,65,45,143,E
35461,3,3,7,-1,-3,-30,1,11,0.694824,-0.544434,0.483398,-0.5625,-5.5625,-0.9375,66,45,125,F
35512,3,3,7,-1,-3,-30,1,11,0.694824,-0.544434,0.483398,-0.5625,-5.5625,-0.9375,66,45,125,F
35969,3,3,7,6,14,62,121,24,0.743652,-0.291504,0.603516,-0.5625,2.9375,-3.1875,77,41,116,H
36020,3,3,7,6,14,62,121,24,0.743652,-0.291504,0.603516,-0.5625,2.9375,-3.1875,77,41,116,H
53728,3,3,11,15,2,-13,-5,-4,0.935547,-0.197266,0.168945,-5.3125,-1.1875,-0.6875,63,16,160,X
53830,3,3,11,15,2,-13,-5,-4,0.935547,-0.197266,0.168945,-5.3125,-1.1875,-0.6875,63,16,160,X
35447,3,4,0,-3,-2,-11,-9,3,0.663086,-0.550293,0.503418,-1.125,-3.5,-0.6875,65,47,125,F
35498,3,4,0,-3,-2,-11,-9,3,0.663086,-0.550293,0.503418,-1.125,-3.5,-0.6875,65,47,125,F
41817,3,5,-13,-9,-6,-2,32,21,0.75,-0.491211,0.447266,-0.4375,0.5,-0.25,65,41,143,E
42072,3,5,-13,-9,-6,-2,32,21,0.75,-0.491211,0.447266,-0.4375,0.5,-0.25,65,41,143,E
41835,3,6,-20,-13,-20,35,-8,0,0.736328,-0.537109,0.462891,-4.0,-2.625,-6.125,65,43,143,E
42090,3,6,-20,-13,-20,35,-8,0,0.736328,-0.537109,0.462891,-4.0,-2.625,-6.125,65,43,143,E
35456,3,7,-1,-1,4,18,-10,10,0.700195,-0.530762,0.49707,0.0625,-0.125,-3.875,66,46,125,F
35507,3,7,-1,-1,4,18,-10,10,0.700195,-0.530762,0.49707,0.0625,-0.125,-3.875,66,46,125,F
35450,3,9,3,2,-1,-2,19,14,0.668945,-0.547852,0.506348,3.25,1.875,6.125,65,47,125,F
35501,3,9,3,2,-1,-2,19,14,0.668945,-0.547852,0.506348,3.25,1.875,6.125,65,47,125,F
51035,3,9,9,-4,2,-1,5,2,0.819336,-0.422852,0.387207,1.75,-3.875,0.9375,65,33,16,N
51239,3,9,9,-4,2,-1,5,2,0.819336,-0.422852,0.387207,1.75,-3.875,0.9375,65,33,16,N
51032,3,9,27,5,2,1,0,0,0.820312,-0.404297,0.376953,-0.5,-1.8125,-0.5,65,33,15,N
51236,3,9,27,5,2,1,0,0,0.820312,-0.404297,0.376953,-0.5,-1.8125,-0.5,65,33,15,N
4744,3,10,6,-1,-2,-9,-38,-9,0.846191,-0.397461,0.358398,3.5625,1.25,1.0,66,31,37,S
4846,3,10,6,-1,-2,-9,-38,-9,0.846191,-0.397461,0.358398,3.5625,1.25,1.0,66,31,37,S
50407,3,21,18,9,3,5,3,1,0.869629,-0.305176,0.370605,2.9375,2.8125,3.25,70,27,164,K
50458,3,21,18,9,3,5,3,1,0.869629,-0.305176,0.370605,2.9375,2.8125,3.25,70,27,164,K
41808,3,21,115,114,2,-7,17,-5,0.744141,-0.505371,0.443848,-0.1875,0.0,0.125,65,41,143,E
42063,3,21,115,114,2,-7,17,-5,0.744141,-0.505371,0.443848,-0.1875,0.0,0.125,65,41,143,E
50397,3,31,-18,-3,-7,-21,-1,10,0.875977,-0.266113,0.32373,8.375,1.3125,-3.3125,67,26,164,K
50448,3,31,-18,-3,-7,-21,-1,10,0.875977,-0.266113,0.32373,8.375,1.3125,-3.3125,67,26,164,K
7003,4,-29,-12,-3,-8,4,-17,1,0.462891,-0.628906,0.646973,-0.25,1.0,0.75,67,62,3,Q
58615,4,-29,-12,-3,-8,4,-17,1,0.462891,-0.628906,0.646973,-0.25,1.0,0.75,67,62,3,Q
40970,4,-27,-81,-71,-8,-50,-36,2,0.724609,-0.53125,0.463867,6.25,-6.125,-8.0,65,44,148,B
41225,4,-27,-81,-71,-8,-50,-36,2,0.724609,-0.53125,0.463867,6.25,-6.125,-8.0,65,44,148,B
36001,4,-12,-5,-3,2,13,25,-2,0.723633,-0.288086,0.61377,0.4375,-0.6875,-1.0,77,41,116,H
36052,4,-12,-5,-3,2,13,25,-2,0.723633,-0.288086,0.61377,0.4375,-0.6875,-1.0,77,41,116,H
41807,4,-9,-20,-32,-13,-41,-51,10,0.743164,-0.510742,0.455566,0.9375,-0.625,0.875,65,41,143,E
42062,4,-9,-20,-32,-13,-41,-51,10,0.743164,-0.510742,0.455566,0.9375,-0.625,0.875,65,41,143,E
53741,4,-5,-7,0,-20,-11,-5,2,0.938477,-0.213867,0.185059,-3.0,-0.8125,-0.6875,63,16,160,X
53843,4,-5,-7,0,-20,-11,-5,2,0.938477,-0.213867,0.185059,-3.0,-0.8125,-0.6875,63,16,160,X
53730,4,-5,13,-3,0,3,2,10,0.947266,-0.196777,0.171387,-2.4375,-1.1875,0.0,63,16,160,X
53832,4,-5,13,-3,0,3,2,10,0.947266,-0.196777,0.171387,-2.4375,-1.1875,0.0,63,16,160,X
35985,4,-4,3,3,8,37,55,11,0.721191,-0.293945,0.613281,0.4375,0.1875,0.25,77,41,116,H
36036,4,-4,3,3,8,37,55,11,0.721191,-0.293945,0.613281,0.4375,0.1875,0.25,77,41,116,H
48587,4,-2,1,-3,-1,9,-2,1,0.951172,-0.160645,0.202637,0.75,-0.1875,1.6875,67,14,49,D
48638,4,-2,1,-3,-1,9,-2,1,0.951172,-0.160645,0.202637,0.75,-0.1875,1.6875,67,14,49,D
7089,4,-1,-4,2,0,-1,-2,-3,0.441406,-0.618164,0.683594,0.125,-1.6875,0.875,68,64,3,Q
58701,4,-1,-4,2,0,-1,-2,-3,0.441406,-0.618164,0.683594,0.125,-1.6875,0.875,68,64,3,Q
48576,4,-1,0,6,4,26,1,5,0.947754,-0.189453,0.208008,-3.0625,-1.9375,-2.25,67,14,49,D
48627,4,-1,0,6,4,26,1,5,0.947754,-0.189453,0.208008,-3.0625,-1.9375,-2.25,67,14,49,D
